period_start_month,period_end_month,method,block_mean_length_months,n_paths,horizon_months,seed,risk_per_trade_pct,mc_policy,mc_cap_nav_ccy,mc_policy_apply,mc_policy_start_month,policy_total_cash_out_ccy_p05,policy_total_cash_out_ccy_p50,policy_total_cash_out_ccy_p95,policy_ending_nav_ccy_p05,policy_ending_nav_ccy_p50,policy_ending_nav_ccy_p95,policy_flow_aware_ending_value_ccy_p05,policy_flow_aware_ending_value_ccy_p50,policy_flow_aware_ending_value_ccy_p95,policy_flow_aware_multiple_p05,policy_flow_aware_multiple_p50,policy_flow_aware_multiple_p95,policy_prob_any_cashout,policy_avg_cashout_events,ending_nav_p05,ending_nav_p50,ending_nav_p95,wealth_multiple_p05,wealth_multiple_p50,wealth_multiple_p95,cagr_annualized_p05,cagr_annualized_p50,cagr_annualized_p95,max_drawdown_magnitude_p50,max_drawdown_magnitude_p95,max_drawdown_magnitude_p99,prob_negative_horizon_return,prob_maxdd_ge_5pc_eom,prob_maxdd_ge_7pc_eom,prob_maxdd_ge_10pc_eom,prob_maxdd_ge_20pc_eom,prob_maxdd_ge_30pc_eom,prob_maxdd_ge_5x_risk_eom,prob_maxdd_ge_7x_risk_eom,prob_maxdd_ge_10x_risk_eom,prob_no_breach_ge_5x_risk_eom,prob_no_breach_ge_7x_risk_eom,prob_no_breach_ge_10x_risk_eom,cond_es_maxdd_ge_5x_risk,cond_es_maxdd_ge_7x_risk,cond_es_maxdd_ge_10x_risk,mc_ttb_ge_5x_risk_p50,mc_ttb_ge_7x_risk_p50,mc_ttb_ge_10x_risk_p50,mc_maxdd_xrisk_p50,mc_maxdd_xrisk_p95,mc_maxdd_xrisk_p99
2008-01,2025-08,stationary_bootstrap,6,10000,36,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7792167.56,8219362.89,8854855.59,7792167.56,8219362.89,8854855.59,0.9864,1.0404,1.1209,0.0039,0.0039,7792167.56,8219362.89,8854855.59,0.99,1.04,1.12,-0.0046,0.0133,0.0388,0.0166,0.0584,0.0690,0.1190,0.1280,0.0088,0.0009,0.0000,0.0000,0.1280,0.0088,0.0009,0.8720,0.9912,0.9991,6.07,8.12,10.80,19,24,26,1.66,5.84,6.90
2008-01,2025-08,stationary_bootstrap,6,10000,212,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,1116759.37,2604715.05,8637635.99,9024819.10,9364848.60,8816855.77,10171266.95,11700620.94,1.1161,1.2875,1.4811,0.9203,5.8241,8816058.83,10226066.69,12071047.41,1.12,1.29,1.53,0.0062,0.0147,0.0243,0.0584,0.0795,0.1037,0.0015,0.5989,0.0995,0.0141,0.0000,0.0000,0.5989,0.0995,0.0141,0.4011,0.9005,0.9859,6.37,8.38,11.02,86,110,129,5.84,7.95,10.37
2008-01,2025-08,stationary_bootstrap,7,10000,12,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7786804.83,7987886.83,8359986.53,7786804.83,7987886.83,8359986.53,0.9857,1.0111,1.0582,0.0,0.0,7786804.83,7987886.83,8359986.53,0.99,1.01,1.06,-0.0143,0.0111,0.0582,0.0081,0.0314,0.0584,0.2417,0.0363,0.0010,0.0003,0.0000,0.0000,0.0363,0.0010,0.0003,0.9637,0.9990,0.9997,5.96,8.89,11.34,8,10,10,0.81,3.14,5.84
2008-01,2025-08,stationary_bootstrap,7,10000,36,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7794688.22,8220066.30,8862991.93,7794688.22,8220066.30,8862991.93,0.9867,1.0405,1.1219,0.0038,0.0038,7794688.22,8220066.30,8862991.93,0.99,1.04,1.12,-0.0045,0.0133,0.0391,0.0161,0.0584,0.0675,0.1195,0.1323,0.0071,0.0002,0.0000,0.0000,0.1323,0.0071,0.0002,0.8677,0.9929,0.9998,6.02,7.96,10.48,19,26,18,1.61,5.84,6.75
2008-01,2025-08,stationary_bootstrap,7,10000,212,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,1115972.06,2645998.92,8645780.67,9022775.49,9360542.24,8778416.04,10170004.74,11733838.86,1.1112,1.2873,1.4853,0.9193,5.7735,8775377.06,10225999.86,12112796.20,1.11,1.29,1.53,0.0060,0.0147,0.0245,0.0584,0.0773,0.0997,0.0018,0.6002,0.0893,0.0098,0.0000,0.0000,0.6002,0.0893,0.0098,0.3998,0.9107,0.9902,6.30,8.28,11.08,86,119,131,5.84,7.73,9.97
2008-01,2025-08,stationary_bootstrap,8,10000,12,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7789940.78,7985297.60,8361393.26,7789940.78,7985297.60,8361393.26,0.9861,1.0108,1.0584,0.0,0.0,7789940.78,7985297.60,8361393.26,0.99,1.01,1.06,-0.0139,0.0108,0.0584,0.0081,0.0356,0.0584,0.2491,0.0398,0.0003,0.0000,0.0000,0.0000,0.0398,0.0003,0.0000,0.9602,0.9997,1.0000,5.89,7.31,NaN,7,10,NaN,0.81,3.56,5.84
2008-01,2025-08,stationary_bootstrap,8,10000,36,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7788992.58,8218986.40,8887864.68,7788992.58,8218986.40,8887864.68,0.9859,1.0404,1.1250,0.0047,0.0047,7788992.58,8218986.40,8887864.68,0.99,1.04,1.13,-0.0047,0.0133,0.0401,0.0158,0.0584,0.0672,0.1232,0.1363,0.0060,0.0004,0.0000,0.0000,0.1363,0.0060,0.0004,0.8637,0.9940,0.9996,6.00,7.99,10.44,19,27,33,1.58,5.84,6.72
2008-01,2025-08,stationary_bootstrap,8,10000,212,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,1100236.31,2647763.28,8634928.29,9020369.31,9362129.13,8777092.10,10159177.69,11722044.61,1.1110,1.2860,1.4838,0.9129,5.7104,8776941.97,10215002.38,12098459.91,1.11,1.29,1.53,0.0060,0.0147,0.0244,0.0584,0.0767,0.0968,0.0017,0.6156,0.0829,0.0067,0.0000,0.0000,0.6156,0.0829,0.0067,0.3844,0.9171,0.9933,6.25,8.24,11.21,86,115,121,5.84,7.67,9.68
2008-01,2025-08,stationary_bootstrap,9,10000,12,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7789301.71,7985483.28,8379067.43,7789301.71,7985483.28,8379067.43,0.9860,1.0108,1.0606,0.0,0.0,7789301.71,7985483.28,8379067.43,0.99,1.01,1.06,-0.0140,0.0108,0.0606,0.0081,0.0356,0.0584,0.2531,0.0447,0.0006,0.0000,0.0000,0.0000,0.0447,0.0006,0.0000,0.9553,0.9994,1.0000,5.90,7.70,NaN,7,9,NaN,0.81,3.56,5.84
2008-01,2025-08,stationary_bootstrap,9,10000,36,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7794239.75,8221609.57,8890477.51,7794239.75,8221609.57,8890477.51,0.9866,1.0407,1.1254,0.0057,0.0057,7794239.75,8221609.57,8890477.51,0.99,1.04,1.13,-0.0045,0.0134,0.0402,0.0158,0.0584,0.0663,0.1223,0.1415,0.0064,0.0004,0.0000,0.0000,0.1415,0.0064,0.0004,0.8585,0.9936,0.9996,5.98,7.90,10.42,19,25,22,1.58,5.84,6.63
2008-01,2025-08,stationary_bootstrap,9,10000,212,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,1089064.67,2659736.20,8642799.78,9018961.71,9369597.99,8768609.29,10140500.92,11770071.09,1.1100,1.2836,1.4899,0.9111,5.6856,8768609.29,10193455.67,12155257.60,1.11,1.29,1.54,0.0059,0.0145,0.0247,0.0584,0.0760,0.0954,0.0018,0.6247,0.0771,0.0063,0.0000,0.0000,0.6247,0.0771,0.0063,0.3753,0.9229,0.9937,6.22,8.24,11.07,85,122,130,5.84,7.60,9.54
2008-01,2025-08,stationary_bootstrap,10,10000,12,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7790276.98,7980564.37,8368050.09,7790276.98,7980564.37,8368050.09,0.9861,1.0102,1.0592,0.0,0.0,7790276.98,7980564.37,8368050.09,0.99,1.01,1.06,-0.0139,0.0102,0.0592,0.0081,0.0356,0.0584,0.2580,0.0436,0.0004,0.0001,0.0000,0.0000,0.0436,0.0004,0.0001,0.9564,0.9996,0.9999,5.89,8.68,11.33,7,10,5,0.81,3.56,5.84
2008-01,2025-08,stationary_bootstrap,10,10000,36,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7787603.43,8211281.69,8899968.28,7787603.43,8211281.69,8900084.42,0.9858,1.0394,1.1266,0.0051,0.0051,7787603.43,8211281.69,8900084.42,0.99,1.04,1.13,-0.0048,0.0130,0.0405,0.0156,0.0584,0.0669,0.1322,0.1364,0.0071,0.0002,0.0000,0.0000,0.1364,0.0071,0.0002,0.8636,0.9929,0.9998,6.00,8.00,11.44,19,26,23,1.56,5.84,6.69
2008-01,2025-08,stationary_bootstrap,10,10000,212,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,1095109.59,2635094.00,8643332.12,9020348.41,9368457.88,8772466.44,10154107.83,11746418.99,1.1104,1.2853,1.4869,0.9099,5.6785,8771256.24,10205520.21,12129752.53,1.11,1.29,1.54,0.0059,0.0146,0.0246,0.0584,0.0749,0.0955,0.0010,0.6250,0.0739,0.0066,0.0000,0.0000,0.6250,0.0739,0.0066,0.3750,0.9261,0.9934,6.21,8.24,10.96,83,121,139,5.84,7.49,9.55
2008-01,2025-08,stationary_bootstrap,11,10000,12,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7789940.78,7979618.35,8386499.34,7789940.78,7979618.35,8386499.34,0.9861,1.0101,1.0616,0.0,0.0,7789940.78,7979618.35,8386499.34,0.99,1.01,1.06,-0.0139,0.0101,0.0616,0.0081,0.0356,0.0584,0.2637,0.0431,0.0004,0.0001,0.0000,0.0000,0.0431,0.0004,0.0001,0.9569,0.9996,0.9999,5.91,9.88,11.33,7,7,6,0.81,3.56,5.84
2008-01,2025-08,stationary_bootstrap,11,10000,36,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7793439.95,8208554.50,8898984.73,7793439.95,8208554.50,8901570.33,0.9865,1.0391,1.1268,0.0058,0.0058,7793439.95,8208554.50,8901570.33,0.99,1.04,1.13,-0.0045,0.0129,0.0406,0.0158,0.0584,0.0660,0.1312,0.1391,0.0058,0.0003,0.0000,0.0000,0.1391,0.0058,0.0003,0.8609,0.9942,0.9997,5.97,8.06,10.58,19,24,8,1.58,5.84,6.60
2008-01,2025-08,stationary_bootstrap,11,10000,212,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,1115636.89,2680393.89,8647760.47,9018961.71,9356582.70,8741305.42,10174199.43,11760501.69,1.1065,1.2879,1.4887,0.9088,5.6592,8741305.42,10229147.01,12147392.29,1.11,1.29,1.54,0.0057,0.0147,0.0247,0.0584,0.0747,0.0958,0.0025,0.6317,0.0708,0.0069,0.0000,0.0000,0.6317,0.0708,0.0069,0.3683,0.9292,0.9931,6.19,8.28,10.89,82,115,124,5.84,7.47,9.58
2008-01,2025-08,stationary_bootstrap,12,10000,12,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7794956.28,7979618.35,8383630.41,7794956.28,7979618.35,8383630.41,0.9867,1.0101,1.0612,0.0,0.0,7794956.28,7979618.35,8383630.41,0.99,1.01,1.06,-0.0133,0.0101,0.0612,0.0081,0.0345,0.0584,0.2549,0.0408,0.0001,0.0000,0.0000,0.0000,0.0408,0.0001,0.0000,0.9592,0.9999,1.0000,5.88,9.20,NaN,7,9,NaN,0.81,3.45,5.84
2008-01,2025-08,stationary_bootstrap,12,10000,36,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,0.00,0.00,7787133.09,8202771.24,8901955.58,7787133.09,8202771.24,8902651.57,0.9857,1.0383,1.1269,0.0052,0.0052,7787133.09,8202771.24,8902651.57,0.99,1.04,1.13,-0.0048,0.0126,0.0406,0.0155,0.0584,0.0645,0.1374,0.1412,0.0053,0.0004,0.0000,0.0000,0.1412,0.0053,0.0004,0.8588,0.9947,0.9996,5.96,8.08,10.21,19,28,29,1.55,5.84,6.45
2008-01,2025-08,stationary_bootstrap,12,10000,212,42,0.0100,cap_nav,9000000.00,yearly,1,0.00,1099329.78,2672154.26,8645809.72,9018381.88,9369597.99,8730513.65,10151438.31,11793912.43,1.1051,1.2850,1.4929,0.9074,5.6116,8729170.85,10205161.64,12194005.57,1.10,1.29,1.54,0.0057,0.0146,0.0249,0.0584,0.0744,0.0934,0.0022,0.6321,0.0688,0.0053,0.0000,0.0000,0.6321,0.0688,0.0053,0.3679,0.9312,0.9947,6.17,8.22,11.00,84,117,104,5.84,7.44,9.34
