month,window_months,window_start_month,window_end_month,rolling_return_12m,rolling_volatility_annualized_12m,rolling_sharpe_annualized_12m,insufficient_months,rolling_max_drawdown_12m,rolling_calmar_12m,rolling_sortino_annualized_12m,active_months_count_12m,active_months_share_12m,positive_months_count_12m,negative_months_count_12m,insufficient_negative_months,positive_months_share_12m,negative_months_share_12m,rolling_omega_12m_target_0m,rolling_var_95_12m,rolling_es_95_12m,rolling_tail_ratio_p95_p5_12m,rolling_max_drawdown_12m_xrisk,rolling_var_95_12m_xrisk,rolling_es_95_12m_xrisk
2012-06,12,2011-07,2012-06,-0.0117,0.0178,-0.65,False,-0.0155,-0.75,-0.90,12,1.0000,4,7,False,0.3333,0.5833,0.61,-0.0089,-0.0108,0.72,1.55,0.89,1.08
2012-07,12,2011-08,2012-07,-0.0209,0.0181,-1.15,False,-0.0219,-0.95,-1.72,12,1.0000,3,8,False,0.2500,0.6667,0.42,-0.0089,-0.0108,0.72,2.19,0.89,1.08
2012-08,12,2011-09,2012-08,-0.0107,0.0211,-0.50,False,-0.0219,-0.49,-0.86,12,1.0000,4,7,False,0.3333,0.5833,0.70,-0.0089,-0.0108,0.88,2.19,0.89,1.08
2012-09,12,2011-10,2012-09,-0.0047,0.0199,-0.23,False,-0.0219,-0.22,-0.37,12,1.0000,4,7,False,0.3333,0.5833,0.84,-0.0084,-0.0108,0.93,2.19,0.84,1.08
2012-10,12,2011-11,2012-10,-0.0103,0.0183,-0.56,False,-0.0219,-0.47,-0.83,12,1.0000,4,7,False,0.3333,0.5833,0.64,-0.0084,-0.0108,0.87,2.19,0.84,1.08
2012-11,12,2011-12,2012-11,-0.0101,0.0183,-0.55,False,-0.0219,-0.46,-0.81,12,1.0000,4,7,False,0.3333,0.5833,0.65,-0.0084,-0.0108,0.87,2.19,0.84,1.08
2012-12,12,2012-01,2012-12,-0.0123,0.0180,-0.68,False,-0.0219,-0.56,-0.99,12,1.0000,3,8,False,0.2500,0.6667,0.57,-0.0084,-0.0108,0.87,2.19,0.84,1.08
2013-01,12,2012-02,2013-01,-0.0183,0.0190,-0.96,False,-0.0241,-0.76,-1.46,12,1.0000,3,8,False,0.2500,0.6667,0.47,-0.0087,-0.0108,0.84,2.41,0.87,1.08
2013-02,12,2012-03,2013-02,-0.0231,0.0175,-1.33,False,-0.0205,-1.13,-1.86,12,1.0000,3,8,False,0.2500,0.6667,0.33,-0.0087,-0.0108,0.54,2.05,0.87,1.08
2013-03,12,2012-04,2013-03,-0.0170,0.0179,-0.95,False,-0.0205,-0.83,-1.26,12,1.0000,4,7,False,0.3333,0.5833,0.45,-0.0087,-0.0108,0.62,2.05,0.87,1.08
2013-04,12,2012-05,2013-04,-0.0113,0.0193,-0.58,False,-0.0194,-0.58,-0.83,12,1.0000,5,7,False,0.4167,0.5833,0.64,-0.0087,-0.0108,0.83,1.94,0.87,1.08
2013-05,12,2012-06,2013-05,-0.0116,0.0193,-0.60,False,-0.0111,-1.04,-0.87,12,1.0000,5,7,False,0.4167,0.5833,0.63,-0.0087,-0.0108,0.83,1.11,0.87,1.08
2013-06,12,2012-07,2013-06,-0.0034,0.0162,-0.20,False,-0.0111,-0.30,-0.36,12,1.0000,5,7,False,0.4167,0.5833,0.86,-0.0067,-0.0070,1.08,1.11,0.67,0.70
2013-07,12,2012-08,2013-07,0.0053,0.0148,0.37,False,-0.0111,0.48,0.64,12,1.0000,6,6,False,0.5000,0.5000,1.33,-0.0053,-0.0070,1.37,1.11,0.53,0.70
2013-08,12,2012-09,2013-08,-0.0025,0.0116,-0.21,False,-0.0110,-0.23,-0.29,12,1.0000,6,6,False,0.5000,0.5000,0.85,-0.0053,-0.0070,0.76,1.10,0.53,0.70
2013-09,12,2012-10,2013-09,0.0006,0.0117,0.06,False,-0.0110,0.05,0.07,12,1.0000,7,5,False,0.5833,0.4167,1.04,-0.0053,-0.0070,0.76,1.10,0.53,0.70
2013-10,12,2012-11,2013-10,0.0007,0.0117,0.07,False,-0.0072,0.10,0.08,12,1.0000,7,5,False,0.5833,0.4167,1.05,-0.0053,-0.0070,0.76,0.72,0.53,0.70
2013-11,12,2012-12,2013-11,0.0063,0.0110,0.58,False,-0.0070,0.90,0.61,12,1.0000,8,4,False,0.6667,0.3333,1.57,-0.0046,-0.0070,0.87,0.70,0.46,0.70
2013-12,12,2013-01,2013-12,0.0057,0.0110,0.52,False,-0.0040,1.43,0.59,12,1.0000,8,4,False,0.6667,0.3333,1.49,-0.0046,-0.0070,0.87,0.40,0.46,0.70
2014-01,12,2013-02,2014-01,0.0146,0.0074,1.98,False,-0.0040,3.66,4.53,12,1.0000,9,3,False,0.7500,0.2500,4.08,-0.0019,-0.0026,2.06,0.40,0.19,0.26
2014-02,12,2013-03,2014-02,0.0139,0.0074,1.86,False,-0.0040,3.48,4.30,12,1.0000,9,3,False,0.7500,0.2500,3.93,-0.0019,-0.0026,2.06,0.40,0.19,0.26
2014-03,12,2013-04,2014-03,0.0121,0.0073,1.66,False,-0.0040,3.03,3.75,12,1.0000,9,3,False,0.7500,0.2500,3.55,-0.0019,-0.0026,1.97,0.40,0.19,0.26
2014-04,12,2013-05,2014-04,0.0063,0.0051,1.23,False,-0.0026,2.44,1.95,11,0.9167,8,3,False,0.6667,0.2500,2.33,-0.0019,-0.0026,1.01,0.26,0.19,0.26
2014-05,12,2013-06,2014-05,0.0077,0.0047,1.65,False,-0.0007,10.61,1.71,10,0.8333,8,2,False,0.6667,0.1667,3.34,-0.0016,-0.0026,1.27,0.07,0.16,0.26
2014-06,12,2013-07,2014-06,0.0144,0.0044,3.26,False,-0.0007,19.81,NaN,10,0.8333,9,1,True,0.7500,0.0833,20.70,-0.0003,-0.0007,9.30,0.07,0.03,0.07
2014-07,12,2013-08,2014-07,0.0122,0.0044,2.76,False,-0.0007,16.73,NaN,9,0.7500,8,1,True,0.6667,0.0833,17.65,-0.0003,-0.0007,8.55,0.07,0.03,0.07
2014-08,12,2013-09,2014-08,0.0110,0.0045,2.44,False,-0.0007,15.17,NaN,8,0.6667,7,1,True,0.5833,0.0833,16.11,-0.0003,-0.0007,8.55,0.07,0.03,0.07
2014-09,12,2013-10,2014-09,0.0093,0.0045,2.07,False,-0.0007,12.84,NaN,8,0.6667,6,1,True,0.5000,0.0833,13.79,-0.0003,-0.0007,8.55,0.07,0.03,0.07
2014-10,12,2013-11,2014-10,-0.0027,0.0121,-0.22,False,-0.0105,-0.25,-0.11,8,0.6667,5,2,False,0.4167,0.1667,0.77,-0.0051,-0.0105,0.54,1.05,0.51,1.05
2014-11,12,2013-12,2014-11,-0.0030,0.0121,-0.24,False,-0.0105,-0.28,-0.12,8,0.6667,5,2,False,0.4167,0.1667,0.74,-0.0051,-0.0105,0.54,1.05,0.51,1.05
2014-12,12,2014-01,2014-12,-0.0013,0.0121,-0.10,False,-0.0105,-0.12,NaN,8,0.6667,6,1,True,0.5000,0.0833,0.89,-0.0047,-0.0105,0.59,1.05,0.47,1.05
2015-01,12,2014-02,2015-01,0.0050,0.0146,0.35,False,-0.0105,0.47,NaN,8,0.6667,6,1,True,0.5000,0.0833,1.48,-0.0047,-0.0105,1.24,1.05,0.47,1.05
2015-02,12,2014-03,2015-02,0.0119,0.0160,0.75,False,-0.0105,1.13,NaN,8,0.6667,6,1,True,0.5000,0.0833,2.14,-0.0047,-0.0105,1.60,1.05,0.47,1.05
2015-03,12,2014-04,2015-03,0.0246,0.0202,1.21,False,-0.0105,2.33,NaN,8,0.6667,6,1,True,0.5000,0.0833,3.32,-0.0047,-0.0105,2.19,1.05,0.47,1.05
2015-04,12,2014-05,2015-04,0.0234,0.0203,1.15,False,-0.0105,2.22,1.01,9,0.7500,6,2,False,0.5000,0.1667,3.00,-0.0054,-0.0105,1.94,1.05,0.54,1.05
2015-05,12,2014-06,2015-05,0.0247,0.0202,1.22,False,-0.0105,2.35,1.07,10,0.8333,7,2,False,0.5833,0.1667,3.11,-0.0054,-0.0105,1.94,1.05,0.54,1.05
2015-06,12,2014-07,2015-06,0.0281,0.0209,1.34,False,-0.0105,2.67,1.22,10,0.8333,7,2,False,0.5833,0.1667,3.39,-0.0054,-0.0105,1.94,1.05,0.54,1.05
2015-07,12,2014-08,2015-07,0.0324,0.0208,1.55,False,-0.0105,3.07,1.40,11,0.9167,8,2,False,0.6667,0.1667,3.75,-0.0054,-0.0105,1.94,1.05,0.54,1.05
2015-08,12,2014-09,2015-08,0.0431,0.0219,1.94,False,-0.0105,4.09,1.85,12,1.0000,9,2,False,0.7500,0.1667,4.64,-0.0054,-0.0105,2.18,1.05,0.54,1.05
2015-09,12,2014-10,2015-09,0.0430,0.0219,1.94,False,-0.0012,37.42,2.13,12,1.0000,9,3,False,0.7500,0.2500,4.60,-0.0054,-0.0105,2.18,0.12,0.54,1.05
2015-10,12,2014-11,2015-10,0.0561,0.0159,3.45,False,-0.0012,48.82,21.12,12,1.0000,10,2,False,0.8333,0.1667,45.27,-0.0006,-0.0012,20.65,0.12,0.06,0.12
2015-11,12,2014-12,2015-11,0.0562,0.0159,3.46,False,-0.0012,48.87,21.14,12,1.0000,10,2,False,0.8333,0.1667,45.31,-0.0006,-0.0012,20.65,0.12,0.06,0.12
2015-12,12,2015-01,2015-12,0.0560,0.0159,3.44,False,-0.0012,48.71,21.07,12,1.0000,10,2,False,0.8333,0.1667,45.17,-0.0006,-0.0012,20.65,0.12,0.06,0.12
2016-01,12,2015-02,2016-01,0.0495,0.0157,3.10,False,-0.0012,43.01,18.66,12,1.0000,10,2,False,0.8333,0.1667,40.12,-0.0006,-0.0012,20.65,0.12,0.06,0.12
2016-02,12,2015-03,2016-02,0.0481,0.0154,3.06,False,-0.0012,41.83,18.16,12,1.0000,10,2,False,0.8333,0.1667,39.07,-0.0006,-0.0012,20.65,0.12,0.06,0.12
2016-03,12,2015-04,2016-03,0.0431,0.0128,3.32,False,-0.0001,482.61,16.31,12,1.0000,10,2,False,0.8333,0.1667,35.19,-0.0006,-0.0012,16.49,0.01,0.06,0.12
2016-04,12,2015-05,2016-04,0.0490,0.0117,4.09,False,-0.0001,547.85,NaN,12,1.0000,11,1,True,0.9167,0.0833,537.63,0.0004,-0.0001,22.27,0.01,0.04,0.01
2016-05,12,2015-06,2016-05,0.0492,0.0117,4.14,False,-0.0001,550.81,NaN,12,1.0000,11,1,True,0.9167,0.0833,540.45,0.0004,-0.0001,22.27,0.01,0.04,0.01
2016-06,12,2015-07,2016-06,0.0619,0.0193,3.12,False,-0.0001,692.61,NaN,12,1.0000,11,1,True,0.9167,0.0833,676.59,0.0004,-0.0001,34.63,0.01,0.04,0.01
2016-07,12,2015-08,2016-07,0.0554,0.0206,2.63,False,-0.0020,27.07,11.31,12,1.0000,10,2,False,0.8333,0.1667,26.39,-0.0010,-0.0020,14.99,0.20,0.10,0.20
2016-08,12,2015-09,2016-08,0.0423,0.0205,2.03,False,-0.0042,10.16,10.45,12,1.0000,9,3,False,0.7500,0.2500,10.80,-0.0021,-0.0021,6.47,0.42,0.21,0.21
2016-09,12,2015-10,2016-09,0.0439,0.0202,2.14,False,-0.0042,10.56,241.57,12,1.0000,10,2,False,0.8333,0.1667,11.39,-0.0021,-0.0021,6.47,0.42,0.21,0.21
2016-10,12,2015-11,2016-10,0.0478,0.0202,2.32,False,-0.0042,11.48,261.99,12,1.0000,10,2,False,0.8333,0.1667,12.27,-0.0021,-0.0021,6.47,0.42,0.21,0.21
2016-11,12,2015-12,2016-11,0.0442,0.0209,2.08,False,-0.0042,10.63,104.98,12,1.0000,9,3,False,0.7500,0.2500,8.20,-0.0021,-0.0021,6.47,0.42,0.21,0.21
2016-12,12,2016-01,2016-12,0.0431,0.0211,2.01,False,-0.0042,10.35,14.03,12,1.0000,8,4,False,0.6667,0.3333,7.70,-0.0021,-0.0021,6.47,0.42,0.21,0.21
2017-01,12,2016-02,2017-01,0.0346,0.0233,1.47,False,-0.0085,4.08,4.40,12,1.0000,7,5,False,0.5833,0.4167,3.71,-0.0040,-0.0063,3.36,0.85,0.40,0.63
2017-02,12,2016-03,2017-02,0.0297,0.0231,1.28,False,-0.0085,3.50,3.78,12,1.0000,7,5,False,0.5833,0.4167,3.33,-0.0040,-0.0063,3.36,0.85,0.40,0.63
2017-03,12,2016-04,2017-03,0.0210,0.0223,0.95,False,-0.0085,2.48,2.70,11,0.9167,6,5,False,0.5000,0.4167,2.66,-0.0040,-0.0063,2.96,0.85,0.40,0.63
2017-04,12,2016-05,2017-04,0.0165,0.0221,0.75,False,-0.0085,1.95,2.13,10,0.8333,5,5,False,0.4167,0.4167,2.31,-0.0040,-0.0063,2.96,0.85,0.40,0.63
2017-05,12,2016-06,2017-05,0.0149,0.0222,0.68,False,-0.0085,1.76,1.93,9,0.7500,4,5,False,0.3333,0.4167,2.19,-0.0040,-0.0063,2.96,0.85,0.40,0.63
2017-06,12,2016-07,2017-06,-0.0036,0.0097,-0.36,False,-0.0085,-0.42,-0.45,9,0.7500,4,5,False,0.3333,0.4167,0.72,-0.0040,-0.0063,0.83,0.85,0.40,0.63
2017-07,12,2016-08,2017-07,0.0000,0.0097,0.00,False,-0.0085,0.00,0.00,9,0.7500,5,4,False,0.4167,0.3333,1.00,-0.0040,-0.0063,0.83,0.85,0.40,0.63
2017-08,12,2016-09,2017-08,0.0082,0.0111,0.74,False,-0.0085,0.97,0.76,9,0.7500,6,3,False,0.5000,0.2500,1.97,-0.0039,-0.0063,1.49,0.85,0.39,0.63
2017-09,12,2016-10,2017-09,0.0127,0.0123,1.03,False,-0.0085,1.49,1.17,9,0.7500,6,3,False,0.5000,0.2500,2.49,-0.0039,-0.0063,1.55,0.85,0.39,0.63
2017-10,12,2016-11,2017-10,0.0082,0.0112,0.73,False,-0.0066,1.24,0.76,9,0.7500,6,3,False,0.5000,0.2500,1.97,-0.0039,-0.0063,1.55,0.66,0.39,0.63
2017-11,12,2016-12,2017-11,0.0101,0.0109,0.92,False,-0.0063,1.59,0.68,8,0.6667,6,2,False,0.5000,0.1667,2.53,-0.0030,-0.0063,2.00,0.63,0.30,0.63
2017-12,12,2017-01,2017-12,0.0127,0.0109,1.16,False,0.0000,inf,NaN,8,0.6667,7,1,True,0.5833,0.0833,3.01,-0.0028,-0.0063,2.11,0.00,0.28,0.63
2018-01,12,2017-02,2018-01,0.0243,0.0081,2.96,False,0.0000,inf,NaN,8,0.6667,8,0,True,0.6667,0.0000,NaN,0.0000,0.0000,NaN,0.00,0.00,0.00
2018-02,12,2017-03,2018-02,0.0234,0.0083,2.80,False,0.0000,inf,NaN,8,0.6667,8,0,True,0.6667,0.0000,NaN,0.0000,0.0000,NaN,0.00,0.00,0.00
2018-03,12,2017-04,2018-03,0.0234,0.0083,2.80,False,0.0000,inf,NaN,8,0.6667,8,0,True,0.6667,0.0000,NaN,0.0000,0.0000,NaN,0.00,0.00,0.00
2018-04,12,2017-05,2018-04,0.0234,0.0083,2.80,False,0.0000,inf,NaN,8,0.6667,8,0,True,0.6667,0.0000,NaN,0.0000,0.0000,NaN,0.00,0.00,0.00
2018-05,12,2017-06,2018-05,0.0221,0.0087,2.52,False,-0.0013,17.09,NaN,9,0.7500,8,1,True,0.6667,0.0833,17.94,-0.0006,-0.0013,10.33,0.13,0.06,0.13
2018-06,12,2017-07,2018-06,0.0236,0.0087,2.70,False,-0.0013,18.30,NaN,9,0.7500,8,1,True,0.6667,0.0833,19.13,-0.0006,-0.0013,10.33,0.13,0.06,0.13
2018-07,12,2017-08,2018-07,0.0227,0.0088,2.57,False,-0.0013,17.59,NaN,9,0.7500,8,1,True,0.6667,0.0833,18.44,-0.0006,-0.0013,10.33,0.13,0.06,0.13
2018-08,12,2017-09,2018-08,0.0201,0.0077,2.58,False,-0.0013,15.53,NaN,9,0.7500,8,1,True,0.6667,0.0833,16.41,-0.0006,-0.0013,9.35,0.13,0.06,0.13
2018-09,12,2017-10,2018-09,0.0107,0.0076,1.40,False,-0.0033,3.29,2.22,9,0.7500,7,2,False,0.5833,0.1667,3.35,-0.0022,-0.0033,1.92,0.33,0.22,0.33
2018-10,12,2017-11,2018-10,0.0096,0.0077,1.25,False,-0.0033,2.95,1.99,8,0.6667,6,2,False,0.5000,0.1667,3.11,-0.0022,-0.0033,1.92,0.33,0.22,0.33
2018-11,12,2017-12,2018-11,0.0067,0.0085,0.79,False,-0.0061,1.10,1.86,9,0.7500,6,3,False,0.5000,0.2500,1.91,-0.0031,-0.0033,1.37,0.61,0.31,0.33
2018-12,12,2018-01,2018-12,0.0044,0.0083,0.53,False,-0.0061,0.72,1.22,8,0.6667,5,3,False,0.4167,0.2500,1.59,-0.0031,-0.0033,1.37,0.61,0.31,0.33
2019-01,12,2018-02,2019-01,-0.0011,0.0066,-0.16,False,-0.0066,-0.16,-0.22,8,0.6667,4,4,False,0.3333,0.3333,0.87,-0.0031,-0.0033,0.97,0.66,0.31,0.33
2019-02,12,2018-03,2019-02,-0.0013,0.0066,-0.19,False,-0.0066,-0.19,-0.27,7,0.5833,3,4,False,0.2500,0.3333,0.84,-0.0031,-0.0033,0.97,0.66,0.31,0.33
2019-03,12,2018-04,2019-03,-0.0013,0.0066,-0.19,False,-0.0066,-0.19,-0.27,7,0.5833,3,4,False,0.2500,0.3333,0.84,-0.0031,-0.0033,0.97,0.66,0.31,0.33
2019-04,12,2018-05,2019-04,-0.0013,0.0066,-0.19,False,-0.0066,-0.19,-0.27,7,0.5833,3,4,False,0.2500,0.3333,0.84,-0.0031,-0.0033,0.97,0.66,0.31,0.33
2019-05,12,2018-06,2019-05,0.0000,0.0064,0.01,False,-0.0066,0.00,0.01,6,0.5000,3,3,False,0.2500,0.2500,1.01,-0.0031,-0.0033,0.97,0.66,0.31,0.33
2019-06,12,2018-07,2019-06,-0.0025,0.0058,-0.43,False,-0.0066,-0.39,-0.44,6,0.5000,2,3,False,0.1667,0.2500,0.62,-0.0031,-0.0033,0.62,0.66,0.31,0.33
2019-07,12,2018-08,2019-07,-0.0031,0.0058,-0.54,False,-0.0066,-0.48,-0.55,5,0.4167,1,3,False,0.0833,0.2500,0.53,-0.0031,-0.0033,0.51,0.66,0.31,0.33
2019-08,12,2018-09,2019-08,-0.0066,0.0041,-1.61,False,-0.0033,-1.97,-1.15,4,0.3333,0,3,False,0.0000,0.2500,0.00,-0.0031,-0.0033,0.00,0.33,0.31,0.33
2019-09,12,2018-10,2019-09,-0.0019,0.0034,-0.56,False,-0.0033,-0.56,-0.35,4,0.3333,1,2,False,0.0833,0.1667,0.44,-0.0015,-0.0029,0.43,0.33,0.15,0.29
