month,window_months,window_start_month,window_end_month,rolling_return_annualized_36m,rolling_max_drawdown_36m,rolling_calmar_36m,insufficient_months,rolling_volatility_annualized_36m,rolling_sharpe_annualized_36m,rolling_sortino_annualized_36m,active_months_count_36m,active_months_share_36m,positive_months_count_36m,negative_months_count_36m,insufficient_negative_months,positive_months_share_36m,negative_months_share_36m,rolling_omega_36m_target_0m,rolling_var_95_36m,rolling_es_95_36m,rolling_tail_ratio_p95_p5_36m,rolling_max_drawdown_36m_xrisk,rolling_var_95_36m_xrisk,rolling_es_95_36m_xrisk
2014-06,36,2011-07,2014-06,-0.0003,-0.0241,-0.01,False,0.0141,-0.01,-0.02,34,0.9444,18,15,False,0.5000,0.4167,0.99,-0.0071,-0.0091,0.87,2.41,0.71,0.91
2014-07,36,2011-08,2014-07,-0.0012,-0.0241,-0.05,False,0.0140,-0.08,-0.10,33,0.9167,17,15,False,0.4722,0.4167,0.94,-0.0071,-0.0091,0.87,2.41,0.71,0.91
2014-08,36,2011-09,2014-08,-0.0008,-0.0241,-0.03,False,0.0140,-0.05,-0.06,32,0.8889,17,14,False,0.4722,0.3889,0.96,-0.0071,-0.0091,0.87,2.41,0.71,0.91
2014-09,36,2011-10,2014-09,0.0017,-0.0241,0.07,False,0.0133,0.14,0.17,32,0.8889,17,13,False,0.4722,0.3611,1.12,-0.0066,-0.0089,0.94,2.41,0.66,0.89
2014-10,36,2011-11,2014-10,-0.0041,-0.0241,-0.17,False,0.0140,-0.29,-0.33,32,0.8889,16,14,False,0.4444,0.3889,0.78,-0.0079,-0.0107,0.74,2.41,0.79,1.07
2014-11,36,2011-12,2014-11,-0.0023,-0.0241,-0.09,False,0.0139,-0.16,-0.17,32,0.8889,17,13,False,0.4722,0.3611,0.87,-0.0079,-0.0107,0.74,2.41,0.79,1.07
2014-12,36,2012-01,2014-12,-0.0027,-0.0241,-0.11,False,0.0138,-0.19,-0.20,32,0.8889,17,13,False,0.4722,0.3611,0.85,-0.0079,-0.0107,0.74,2.41,0.79,1.07
2015-01,36,2012-02,2015-01,0.0004,-0.0241,0.02,False,0.0146,0.03,0.04,32,0.8889,18,12,False,0.5000,0.3333,1.03,-0.0079,-0.0107,0.82,2.41,0.79,1.07
2015-02,36,2012-03,2015-02,0.0008,-0.0205,0.04,False,0.0148,0.06,0.07,32,0.8889,18,12,False,0.5000,0.3333,1.05,-0.0079,-0.0107,0.93,2.05,0.79,1.07
2015-03,36,2012-04,2015-03,0.0064,-0.0205,0.31,False,0.0165,0.40,0.48,32,0.8889,19,11,False,0.5278,0.3056,1.42,-0.0079,-0.0107,1.05,2.05,0.79,1.07
2015-04,36,2012-05,2015-04,0.0060,-0.0194,0.31,False,0.0165,0.37,0.46,32,0.8889,19,12,False,0.5278,0.3333,1.39,-0.0079,-0.0107,1.05,1.94,0.79,1.07
2015-05,36,2012-06,2015-05,0.0068,-0.0111,0.61,False,0.0165,0.42,0.51,32,0.8889,20,11,False,0.5556,0.3056,1.45,-0.0079,-0.0107,1.05,1.11,0.79,1.07
2015-06,36,2012-07,2015-06,0.0130,-0.0111,1.16,False,0.0155,0.84,1.10,32,0.8889,21,10,False,0.5833,0.2778,2.10,-0.0066,-0.0088,1.25,1.11,0.66,0.88
2015-07,36,2012-08,2015-07,0.0166,-0.0111,1.49,False,0.0149,1.11,1.38,32,0.8889,22,9,False,0.6111,0.2500,2.72,-0.0046,-0.0088,1.79,1.11,0.46,0.88
2015-08,36,2012-09,2015-08,0.0170,-0.0110,1.55,False,0.0152,1.12,1.42,32,0.8889,22,9,False,0.6111,0.2500,2.77,-0.0046,-0.0088,1.86,1.10,0.46,0.88
2015-09,36,2012-10,2015-09,0.0175,-0.0110,1.59,False,0.0151,1.16,1.41,32,0.8889,22,9,False,0.6111,0.2500,2.90,-0.0046,-0.0088,1.86,1.10,0.46,0.88
2015-10,36,2012-11,2015-10,0.0177,-0.0105,1.68,False,0.0151,1.17,1.43,32,0.8889,22,9,False,0.6111,0.2500,2.93,-0.0046,-0.0088,1.86,1.05,0.46,0.88
2015-11,36,2012-12,2015-11,0.0195,-0.0105,1.85,False,0.0148,1.32,1.48,32,0.8889,23,8,False,0.6389,0.2222,3.46,-0.0037,-0.0088,2.34,1.05,0.37,0.88
2015-12,36,2013-01,2015-12,0.0198,-0.0105,1.88,False,0.0147,1.34,1.46,32,0.8889,24,7,False,0.6667,0.1944,3.52,-0.0037,-0.0088,2.34,1.05,0.37,0.88
2016-01,36,2013-02,2016-01,0.0229,-0.0105,2.17,False,0.0138,1.65,1.68,32,0.8889,25,6,False,0.6944,0.1667,5.13,-0.0017,-0.0066,5.04,1.05,0.17,0.66
2016-02,36,2013-03,2016-02,0.0245,-0.0105,2.33,False,0.0140,1.74,1.80,32,0.8889,25,6,False,0.6944,0.1667,5.42,-0.0017,-0.0066,5.04,1.05,0.17,0.66
2016-03,36,2013-04,2016-03,0.0265,-0.0105,2.52,False,0.0145,1.82,1.95,32,0.8889,25,6,False,0.6944,0.1667,5.78,-0.0017,-0.0066,5.21,1.05,0.17,0.66
2016-04,36,2013-05,2016-04,0.0261,-0.0105,2.47,False,0.0144,1.80,1.91,32,0.8889,25,6,False,0.6944,0.1667,5.70,-0.0017,-0.0066,5.21,1.05,0.17,0.66
2016-05,36,2013-06,2016-05,0.0271,-0.0105,2.57,False,0.0142,1.89,1.80,32,0.8889,26,5,False,0.7222,0.1389,6.34,-0.0015,-0.0066,5.95,1.05,0.15,0.66
2016-06,36,2013-07,2016-06,0.0346,-0.0105,3.29,False,0.0171,2.00,1.99,32,0.8889,27,4,False,0.7500,0.1111,9.21,-0.0008,-0.0058,13.36,1.05,0.08,0.58
2016-07,36,2013-08,2016-07,0.0332,-0.0105,3.15,False,0.0173,1.89,2.19,32,0.8889,26,5,False,0.7222,0.1389,7.76,-0.0014,-0.0063,8.10,1.05,0.14,0.63
2016-08,36,2013-09,2016-08,0.0321,-0.0105,3.04,False,0.0175,1.81,2.36,32,0.8889,25,6,False,0.6944,0.1667,6.71,-0.0021,-0.0063,5.39,1.05,0.21,0.63
2016-09,36,2013-10,2016-09,0.0320,-0.0105,3.03,False,0.0175,1.81,2.36,32,0.8889,25,6,False,0.6944,0.1667,6.70,-0.0021,-0.0063,5.39,1.05,0.21,0.63
2016-10,36,2013-11,2016-10,0.0334,-0.0105,3.17,False,0.0176,1.88,2.46,32,0.8889,25,6,False,0.6944,0.1667,6.95,-0.0021,-0.0063,5.39,1.05,0.21,0.63
2016-11,36,2013-12,2016-11,0.0322,-0.0105,3.05,False,0.0178,1.79,2.58,32,0.8889,24,7,False,0.6667,0.1944,6.15,-0.0021,-0.0063,5.39,1.05,0.21,0.63
2016-12,36,2014-01,2016-12,0.0323,-0.0105,3.07,False,0.0178,1.80,2.56,32,0.8889,24,7,False,0.6667,0.1944,6.30,-0.0021,-0.0063,5.39,1.05,0.21,0.63
2017-01,36,2014-02,2017-01,0.0295,-0.0105,2.80,False,0.0185,1.58,2.36,32,0.8889,23,8,False,0.6389,0.2222,4.60,-0.0032,-0.0084,3.51,1.05,0.32,0.84
2017-02,36,2014-03,2017-02,0.0298,-0.0105,2.83,False,0.0185,1.60,2.38,32,0.8889,23,8,False,0.6389,0.2222,4.63,-0.0032,-0.0084,3.51,1.05,0.32,0.84
2017-03,36,2014-04,2017-03,0.0295,-0.0105,2.80,False,0.0185,1.58,2.36,31,0.8611,22,8,False,0.6111,0.2222,4.60,-0.0032,-0.0084,3.51,1.05,0.32,0.84
2017-04,36,2014-05,2017-04,0.0295,-0.0105,2.80,False,0.0185,1.58,2.36,31,0.8611,22,8,False,0.6111,0.2222,4.60,-0.0032,-0.0084,3.51,1.05,0.32,0.84
2017-05,36,2014-06,2017-05,0.0295,-0.0105,2.80,False,0.0185,1.58,2.36,31,0.8611,22,8,False,0.6111,0.2222,4.60,-0.0032,-0.0084,3.51,1.05,0.32,0.84
2017-06,36,2014-07,2017-06,0.0285,-0.0105,2.70,False,0.0185,1.53,2.28,31,0.8611,22,8,False,0.6111,0.2222,4.47,-0.0032,-0.0084,3.51,1.05,0.32,0.84
2017-07,36,2014-08,2017-07,0.0290,-0.0105,2.75,False,0.0185,1.56,2.32,32,0.8889,23,8,False,0.6389,0.2222,4.53,-0.0032,-0.0084,3.51,1.05,0.32,0.84
2017-08,36,2014-09,2017-08,0.0311,-0.0105,2.95,False,0.0185,1.66,2.48,33,0.9167,24,8,False,0.6667,0.2222,4.78,-0.0032,-0.0084,3.51,1.05,0.32,0.84
2017-09,36,2014-10,2017-09,0.0331,-0.0085,3.91,False,0.0186,1.77,2.64,33,0.9167,25,8,False,0.6944,0.2222,5.03,-0.0032,-0.0084,3.51,0.85,0.32,0.84
2017-10,36,2014-11,2017-10,0.0371,-0.0085,4.38,False,0.0168,2.18,5.08,33,0.9167,26,7,False,0.7222,0.1944,8.92,-0.0021,-0.0042,5.39,0.85,0.21,0.42
2017-11,36,2014-12,2017-11,0.0367,-0.0085,4.33,False,0.0169,2.14,5.01,32,0.8889,25,7,False,0.6944,0.1944,8.81,-0.0021,-0.0042,5.39,0.85,0.21,0.42
2017-12,36,2015-01,2017-12,0.0371,-0.0085,4.38,False,0.0169,2.17,5.08,32,0.8889,25,7,False,0.6944,0.1944,8.91,-0.0021,-0.0042,5.39,0.85,0.21,0.42
2018-01,36,2015-02,2018-01,0.0361,-0.0085,4.26,False,0.0167,2.14,4.93,32,0.8889,25,7,False,0.6944,0.1944,8.69,-0.0021,-0.0042,5.39,0.85,0.21,0.42
2018-02,36,2015-03,2018-02,0.0337,-0.0085,3.97,False,0.0165,2.01,4.61,32,0.8889,25,7,False,0.6944,0.1944,8.19,-0.0021,-0.0042,5.39,0.85,0.21,0.42
2018-03,36,2015-04,2018-03,0.0291,-0.0085,3.44,False,0.0154,1.88,4.00,31,0.8611,24,7,False,0.6667,0.1944,7.23,-0.0021,-0.0042,4.34,0.85,0.21,0.42
2018-04,36,2015-05,2018-04,0.0295,-0.0085,3.48,False,0.0153,1.91,3.76,30,0.8333,24,6,False,0.6667,0.1667,7.89,-0.0021,-0.0042,4.34,0.85,0.21,0.42
2018-05,36,2015-06,2018-05,0.0286,-0.0085,3.38,False,0.0154,1.84,3.95,30,0.8333,23,7,False,0.6389,0.1944,7.07,-0.0021,-0.0042,4.34,0.85,0.21,0.42
2018-06,36,2015-07,2018-06,0.0270,-0.0085,3.18,False,0.0151,1.77,3.72,30,0.8333,23,7,False,0.6389,0.1944,6.72,-0.0021,-0.0042,4.34,0.85,0.21,0.42
2018-07,36,2015-08,2018-07,0.0258,-0.0085,3.04,False,0.0151,1.69,3.56,30,0.8333,23,7,False,0.6389,0.1944,6.47,-0.0021,-0.0042,4.34,0.85,0.21,0.42
2018-08,36,2015-09,2018-08,0.0234,-0.0085,2.76,False,0.0143,1.62,3.24,30,0.8333,23,7,False,0.6389,0.1944,5.97,-0.0021,-0.0042,3.24,0.85,0.21,0.42
2018-09,36,2015-10,2018-09,0.0223,-0.0085,2.64,False,0.0146,1.52,3.33,30,0.8333,23,7,False,0.6389,0.1944,4.87,-0.0024,-0.0048,2.78,0.85,0.24,0.48
2018-10,36,2015-11,2018-10,0.0217,-0.0085,2.56,False,0.0146,1.47,3.23,29,0.8056,22,7,False,0.6111,0.1944,4.76,-0.0024,-0.0048,2.78,0.85,0.24,0.48
2018-11,36,2015-12,2018-11,0.0202,-0.0085,2.38,False,0.0149,1.35,3.24,29,0.8056,21,8,False,0.5833,0.2222,4.01,-0.0030,-0.0048,2.25,0.85,0.30,0.48
2018-12,36,2016-01,2018-12,0.0199,-0.0085,2.35,False,0.0149,1.33,3.20,28,0.7778,20,8,False,0.5556,0.2222,3.96,-0.0030,-0.0048,2.25,0.85,0.30,0.48
2019-01,36,2016-02,2019-01,0.0192,-0.0085,2.26,False,0.0150,1.28,3.04,28,0.7778,19,9,False,0.5278,0.2500,3.79,-0.0030,-0.0048,2.25,0.85,0.30,0.48
2019-02,36,2016-03,2019-02,0.0172,-0.0085,2.03,False,0.0148,1.16,2.73,27,0.7500,18,9,False,0.5000,0.2500,3.51,-0.0030,-0.0048,2.25,0.85,0.30,0.48
2019-03,36,2016-04,2019-03,0.0143,-0.0085,1.69,False,0.0142,1.01,2.28,26,0.7222,17,9,False,0.4722,0.2500,3.10,-0.0030,-0.0048,2.01,0.85,0.30,0.48
2019-04,36,2016-05,2019-04,0.0128,-0.0085,1.51,False,0.0141,0.91,2.04,25,0.6944,16,9,False,0.4444,0.2500,2.88,-0.0030,-0.0048,2.01,0.85,0.30,0.48
2019-05,36,2016-06,2019-05,0.0123,-0.0085,1.45,False,0.0141,0.88,1.96,24,0.6667,15,9,False,0.4167,0.2500,2.80,-0.0030,-0.0048,2.01,0.85,0.30,0.48
2019-06,36,2016-07,2019-06,0.0058,-0.0085,0.68,False,0.0088,0.66,0.90,24,0.6667,14,9,False,0.3889,0.2500,1.85,-0.0030,-0.0048,1.90,0.85,0.30,0.48
2019-07,36,2016-08,2019-07,0.0065,-0.0085,0.76,False,0.0087,0.75,0.95,23,0.6389,14,8,False,0.3889,0.2222,2.05,-0.0030,-0.0048,1.90,0.85,0.30,0.48
2019-08,36,2016-09,2019-08,0.0072,-0.0085,0.85,False,0.0085,0.84,0.99,22,0.6111,14,7,False,0.3889,0.1944,2.31,-0.0030,-0.0048,1.90,0.85,0.30,0.48
2019-09,36,2016-10,2019-09,0.0072,-0.0085,0.84,False,0.0085,0.84,0.99,22,0.6111,14,7,False,0.3889,0.1944,2.31,-0.0030,-0.0048,1.90,0.85,0.30,0.48
2019-10,36,2016-11,2019-10,0.0057,-0.0066,0.86,False,0.0080,0.71,0.78,22,0.6111,14,7,False,0.3889,0.1944,2.04,-0.0030,-0.0048,1.76,0.66,0.30,0.48
2019-11,36,2016-12,2019-11,0.0063,-0.0066,0.96,False,0.0079,0.80,0.80,21,0.5833,14,6,False,0.3889,0.1667,2.31,-0.0030,-0.0048,1.76,0.66,0.30,0.48
2019-12,36,2017-01,2019-12,0.0064,-0.0066,0.97,False,0.0079,0.81,0.79,20,0.5556,14,5,False,0.3889,0.1389,2.35,-0.0030,-0.0048,1.76,0.66,0.30,0.48
2020-01,36,2017-02,2020-01,0.0085,-0.0066,1.29,False,0.0068,1.26,1.70,19,0.5278,14,4,False,0.3889,0.1111,4.23,-0.0017,-0.0031,3.11,0.66,0.17,0.31
2020-02,36,2017-03,2020-02,0.0082,-0.0066,1.24,False,0.0068,1.20,1.63,18,0.5000,13,4,False,0.3611,0.1111,4.10,-0.0017,-0.0031,3.11,0.66,0.17,0.31
2020-03,36,2017-04,2020-03,0.0134,-0.0066,2.04,False,0.0110,1.22,2.69,19,0.5278,14,4,False,0.3889,0.1111,6.10,-0.0017,-0.0031,3.54,0.66,0.17,0.31
2020-04,36,2017-05,2020-04,0.0139,-0.0066,2.11,False,0.0110,1.26,2.78,20,0.5556,15,4,False,0.4167,0.1111,6.27,-0.0017,-0.0031,3.54,0.66,0.17,0.31
2020-05,36,2017-06,2020-05,0.0147,-0.0066,2.24,False,0.0110,1.33,2.94,21,0.5833,16,4,False,0.4444,0.1111,6.59,-0.0017,-0.0031,3.54,0.66,0.17,0.31
2020-06,36,2017-07,2020-06,0.0150,-0.0066,2.27,False,0.0110,1.36,2.99,21,0.5833,16,4,False,0.4444,0.1111,6.68,-0.0017,-0.0031,3.54,0.66,0.17,0.31
2020-07,36,2017-08,2020-07,0.0150,-0.0066,2.28,False,0.0110,1.36,2.99,21,0.5833,16,4,False,0.4444,0.1111,6.68,-0.0017,-0.0031,3.54,0.66,0.17,0.31
2020-08,36,2017-09,2020-08,0.0135,-0.0066,2.05,False,0.0106,1.27,2.69,21,0.5833,16,4,False,0.4444,0.1111,6.12,-0.0017,-0.0031,3.11,0.66,0.17,0.31
2020-09,36,2017-10,2020-09,0.0124,-0.0066,1.89,False,0.0103,1.20,2.48,21,0.5833,16,4,False,0.4444,0.1111,5.71,-0.0017,-0.0031,2.29,0.66,0.17,0.31
2020-10,36,2017-11,2020-10,0.0121,-0.0066,1.83,False,0.0103,1.17,2.41,20,0.5556,15,4,False,0.4167,0.1111,5.57,-0.0017,-0.0031,2.29,0.66,0.17,0.31
2020-11,36,2017-12,2020-11,0.0126,-0.0066,1.91,False,0.0103,1.22,2.52,21,0.5833,16,4,False,0.4444,0.1111,5.78,-0.0017,-0.0031,2.29,0.66,0.17,0.31
2020-12,36,2018-01,2020-12,0.0118,-0.0066,1.80,False,0.0103,1.15,2.37,21,0.5833,15,4,False,0.4167,0.1111,5.49,-0.0017,-0.0031,2.29,0.66,0.17,0.31
2021-01,36,2018-02,2021-01,0.0101,-0.0066,1.54,False,0.0100,1.01,2.03,20,0.5556,14,4,False,0.3889,0.1111,4.85,-0.0017,-0.0031,1.74,0.66,0.17,0.31
2021-02,36,2018-03,2021-02,0.0103,-0.0066,1.56,False,0.0100,1.03,2.06,20,0.5556,14,4,False,0.3889,0.1111,4.91,-0.0017,-0.0031,1.74,0.66,0.17,0.31
2021-03,36,2018-04,2021-03,0.0103,-0.0066,1.56,False,0.0100,1.03,2.06,20,0.5556,14,4,False,0.3889,0.1111,4.91,-0.0017,-0.0031,1.74,0.66,0.17,0.31
2021-04,36,2018-05,2021-04,0.0103,-0.0066,1.56,False,0.0100,1.03,2.06,20,0.5556,14,4,False,0.3889,0.1111,4.91,-0.0017,-0.0031,1.74,0.66,0.17,0.31
2021-05,36,2018-06,2021-05,0.0113,-0.0066,1.72,False,0.0099,1.14,1.97,20,0.5556,15,3,False,0.4167,0.0833,6.14,-0.0010,-0.0031,2.83,0.66,0.10,0.31
2021-06,36,2018-07,2021-06,0.0101,-0.0066,1.53,False,0.0100,1.01,2.01,20,0.5556,14,4,False,0.3889,0.1111,4.91,-0.0016,-0.0031,1.87,0.66,0.16,0.31
2021-07,36,2018-08,2021-07,0.0099,-0.0066,1.50,False,0.0100,0.99,1.97,19,0.5278,13,4,False,0.3611,0.1111,4.84,-0.0016,-0.0031,1.87,0.66,0.16,0.31
2021-08,36,2018-09,2021-08,0.0087,-0.0033,2.61,False,0.0099,0.88,1.74,18,0.5000,12,4,False,0.3333,0.1111,4.39,-0.0016,-0.0031,1.61,0.33,0.16,0.31
2021-09,36,2018-10,2021-09,0.0098,-0.0033,2.94,False,0.0096,1.02,2.25,17,0.4722,12,3,False,0.3333,0.0833,7.58,-0.0006,-0.0020,4.21,0.33,0.06,0.20
2021-10,36,2018-11,2021-10,0.0098,-0.0011,8.65,False,0.0096,1.02,2.25,17,0.4722,12,3,False,0.3333,0.0833,7.58,-0.0006,-0.0020,4.21,0.11,0.06,0.20
