month,window_months,window_start_month,window_end_month,rolling_return_annualized_36m,rolling_max_drawdown_36m,rolling_calmar_36m,insufficient_months,rolling_volatility_annualized_36m,rolling_sharpe_annualized_36m,rolling_sortino_annualized_36m,active_months_count_36m,active_months_share_36m,positive_months_count_36m,negative_months_count_36m,insufficient_negative_months,positive_months_share_36m,negative_months_share_36m,rolling_omega_36m_target_0m,rolling_var_95_36m,rolling_es_95_36m,rolling_tail_ratio_p95_p5_36m,rolling_max_drawdown_36m_xrisk,rolling_var_95_36m_xrisk,rolling_es_95_36m_xrisk
2023-09,36,2020-10,2023-09,0.0040,-0.0256,0.16,False,0.0224,0.19,0.20,26,0.7222,15,11,False,0.4167,0.3056,1.18,-0.0087,-0.0162,1.16,2.56,0.87,1.62
2023-10,36,2020-11,2023-10,0.0016,-0.0327,0.05,False,0.0228,0.08,0.09,27,0.7500,15,12,False,0.4167,0.3333,1.07,-0.0087,-0.0162,1.16,3.27,0.87,1.62
2023-11,36,2020-12,2023-11,0.0000,-0.0327,0.00,False,0.0227,0.01,0.01,26,0.7222,14,12,False,0.3889,0.3333,1.01,-0.0087,-0.0162,1.16,3.27,0.87,1.62
2023-12,36,2021-01,2023-12,0.0014,-0.0327,0.04,False,0.0228,0.07,0.08,26,0.7222,14,12,False,0.3889,0.3333,1.06,-0.0087,-0.0162,1.16,3.27,0.87,1.62
2024-01,36,2021-02,2024-01,0.0014,-0.0327,0.04,False,0.0228,0.07,0.08,26,0.7222,14,12,False,0.3889,0.3333,1.06,-0.0087,-0.0162,1.16,3.27,0.87,1.62
2024-02,36,2021-03,2024-02,0.0009,-0.0327,0.03,False,0.0228,0.05,0.06,25,0.6944,13,12,False,0.3611,0.3333,1.04,-0.0087,-0.0162,1.16,3.27,0.87,1.62
2024-03,36,2021-04,2024-03,0.0009,-0.0327,0.03,False,0.0228,0.05,0.06,25,0.6944,13,12,False,0.3611,0.3333,1.04,-0.0087,-0.0162,1.16,3.27,0.87,1.62
2024-04,36,2021-05,2024-04,-0.0014,-0.0348,-0.04,False,0.0232,-0.05,-0.06,26,0.7222,13,13,False,0.3611,0.3611,0.96,-0.0087,-0.0162,1.16,3.48,0.87,1.62
2024-05,36,2021-06,2024-05,-0.0029,-0.0348,-0.08,False,0.0230,-0.12,-0.14,25,0.6944,12,13,False,0.3333,0.3611,0.91,-0.0087,-0.0162,1.16,3.48,0.87,1.62
2024-06,36,2021-07,2024-06,-0.0004,-0.0348,-0.01,False,0.0232,0.00,-0.01,25,0.6944,13,12,False,0.3611,0.3333,1.00,-0.0087,-0.0162,1.16,3.48,0.87,1.62
2024-07,36,2021-08,2024-07,0.0008,-0.0348,0.02,False,0.0233,0.04,0.05,26,0.7222,14,12,False,0.3889,0.3333,1.04,-0.0087,-0.0162,1.16,3.48,0.87,1.62
2024-08,36,2021-09,2024-08,0.0015,-0.0348,0.04,False,0.0233,0.08,0.09,27,0.7500,15,12,False,0.4167,0.3333,1.07,-0.0087,-0.0162,1.16,3.48,0.87,1.62
2024-09,36,2021-10,2024-09,0.0027,-0.0348,0.08,False,0.0234,0.13,0.15,28,0.7778,16,12,False,0.4444,0.3333,1.11,-0.0087,-0.0162,1.16,3.48,0.87,1.62
2024-10,36,2021-11,2024-10,0.0038,-0.0348,0.11,False,0.0234,0.17,0.21,29,0.8056,17,12,False,0.4722,0.3333,1.15,-0.0087,-0.0162,1.16,3.48,0.87,1.62
2024-11,36,2021-12,2024-11,0.0012,-0.0348,0.04,False,0.0235,0.06,0.08,29,0.8056,16,13,False,0.4444,0.3611,1.05,-0.0087,-0.0162,1.16,3.48,0.87,1.62
2024-12,36,2022-01,2024-12,0.0017,-0.0348,0.05,False,0.0235,0.08,0.10,30,0.8333,17,13,False,0.4722,0.3611,1.07,-0.0087,-0.0162,1.16,3.48,0.87,1.62
2025-01,36,2022-02,2025-01,0.0068,-0.0348,0.20,False,0.0251,0.28,0.38,31,0.8611,18,13,False,0.5000,0.3611,1.24,-0.0087,-0.0162,1.27,3.48,0.87,1.62
2025-02,36,2022-03,2025-02,0.0058,-0.0348,0.17,False,0.0247,0.25,0.33,31,0.8611,18,13,False,0.5000,0.3611,1.21,-0.0087,-0.0162,1.17,3.48,0.87,1.62
2025-03,36,2022-04,2025-03,0.0073,-0.0348,0.21,False,0.0248,0.31,0.42,31,0.8611,19,12,False,0.5278,0.3333,1.26,-0.0087,-0.0162,1.17,3.48,0.87,1.62
2025-04,36,2022-05,2025-04,0.0053,-0.0348,0.15,False,0.0257,0.22,0.29,31,0.8611,19,12,False,0.5278,0.3333,1.18,-0.0114,-0.0174,0.89,3.48,1.14,1.74
2025-05,36,2022-06,2025-05,-0.0029,-0.0348,-0.08,False,0.0265,-0.10,-0.13,31,0.8611,18,13,False,0.5000,0.3611,0.93,-0.0135,-0.0181,0.71,3.48,1.35,1.81
2025-06,36,2022-07,2025-06,-0.0016,-0.0348,-0.04,False,0.0269,-0.04,-0.06,31,0.8611,18,13,False,0.5000,0.3611,0.97,-0.0135,-0.0181,0.73,3.48,1.35,1.81
2025-07,36,2022-08,2025-07,-0.0016,-0.0348,-0.05,False,0.0269,-0.05,-0.07,31,0.8611,18,13,False,0.5000,0.3611,0.96,-0.0135,-0.0181,0.73,3.48,1.35,1.81
2025-08,36,2022-09,2025-08,-0.0028,-0.0309,-0.09,False,0.0266,-0.09,-0.13,31,0.8611,18,13,False,0.5000,0.3611,0.93,-0.0135,-0.0181,0.73,3.09,1.35,1.81
