month,window_months,window_start_month,window_end_month,rolling_return_12m,rolling_volatility_annualized_12m,rolling_sharpe_annualized_12m,insufficient_months,rolling_max_drawdown_12m,rolling_calmar_12m,rolling_sortino_annualized_12m,active_months_count_12m,active_months_share_12m,positive_months_count_12m,negative_months_count_12m,insufficient_negative_months,positive_months_share_12m,negative_months_share_12m,rolling_omega_12m_target_0m,rolling_var_95_12m,rolling_es_95_12m,rolling_tail_ratio_p95_p5_12m,rolling_max_drawdown_12m_xrisk,rolling_var_95_12m_xrisk,rolling_es_95_12m_xrisk
2024-05,12,2023-06,2024-05,-0.0192,0.0146,-1.32,False,-0.0232,-0.83,-18.33,7,0.5833,3,4,False,0.2500,0.3333,0.31,-0.0073,-0.0073,0.45,2.32,0.73,0.73
2024-06,12,2023-07,2024-06,-0.0159,0.0158,-1.00,False,-0.0232,-0.68,-15.09,7,0.5833,3,4,False,0.2500,0.3333,0.43,-0.0073,-0.0073,0.68,2.32,0.73,0.73
2024-07,12,2023-08,2024-07,-0.0146,0.0162,-0.90,False,-0.0161,-0.91,-13.89,7,0.5833,3,4,False,0.2500,0.3333,0.48,-0.0073,-0.0073,0.68,1.61,0.73,0.73
2024-08,12,2023-09,2024-08,-0.0052,0.0151,-0.34,False,-0.0094,-0.55,-4.74,7,0.5833,4,3,False,0.3333,0.2500,0.75,-0.0070,-0.0073,0.71,0.94,0.70,0.73
2024-09,12,2023-10,2024-09,0.0050,0.0138,0.37,False,-0.0068,0.74,4.28,7,0.5833,5,2,False,0.4167,0.1667,1.36,-0.0070,-0.0073,0.71,0.68,0.70,0.73
2024-10,12,2023-11,2024-10,0.0158,0.0112,1.40,False,-0.0068,2.33,NaN,7,0.5833,6,1,True,0.5000,0.0833,3.32,-0.0031,-0.0068,1.62,0.68,0.31,0.68
2024-11,12,2023-12,2024-11,0.0116,0.0125,0.93,False,-0.0068,1.71,1.81,8,0.6667,6,2,False,0.5000,0.1667,2.06,-0.0053,-0.0068,0.93,0.68,0.53,0.68
2024-12,12,2024-01,2024-12,0.0083,0.0118,0.70,False,-0.0068,1.22,1.30,8,0.6667,6,2,False,0.5000,0.1667,1.76,-0.0053,-0.0068,0.81,0.68,0.53,0.68
2025-01,12,2024-02,2025-01,0.0237,0.0188,1.26,False,-0.0068,3.50,3.71,9,0.7500,7,2,False,0.5833,0.1667,3.16,-0.0053,-0.0068,1.84,0.68,0.53,0.68
2025-02,12,2024-03,2025-02,0.0320,0.0196,1.62,False,-0.0068,4.73,4.98,10,0.8333,8,2,False,0.6667,0.1667,3.90,-0.0053,-0.0068,2.13,0.68,0.53,0.68
2025-03,12,2024-04,2025-03,0.0366,0.0194,1.86,False,-0.0042,8.78,5.68,11,0.9167,9,2,False,0.7500,0.1667,4.31,-0.0053,-0.0068,2.13,0.42,0.53,0.68
2025-04,12,2024-05,2025-04,0.0300,0.0235,1.27,False,-0.0132,2.28,1.36,11,0.9167,9,2,False,0.7500,0.1667,2.72,-0.0082,-0.0132,1.38,1.32,0.82,1.32
2025-05,12,2024-06,2025-05,0.0149,0.0291,0.52,False,-0.0276,0.54,0.78,12,1.0000,9,3,False,0.7500,0.2500,1.48,-0.0138,-0.0146,0.82,2.76,1.38,1.46
2025-06,12,2024-07,2025-06,0.0190,0.0300,0.64,False,-0.0276,0.69,0.98,12,1.0000,9,3,False,0.7500,0.2500,1.60,-0.0138,-0.0146,0.87,2.76,1.38,1.46
2025-07,12,2024-08,2025-07,0.0128,0.0302,0.43,False,-0.0276,0.46,0.62,12,1.0000,8,4,False,0.6667,0.3333,1.38,-0.0138,-0.0146,0.87,2.76,1.38,1.46
2025-08,12,2024-09,2025-08,0.0162,0.0305,0.54,False,-0.0276,0.59,0.79,12,1.0000,8,4,False,0.6667,0.3333,1.48,-0.0138,-0.0146,0.87,2.76,1.38,1.46
